#{"t_start": 1717156320.7890003, "env_id": "MagnetEnv_OSC-v0"}
r,l,t
-44.516537,2001,6642.94488
-39.519303,2001,6645.343467
-40.017008,2001,6647.772788
-40.016403,2001,6650.208775
-40.525109,2001,6652.626287
-41.517859,2001,6655.03126
-43.016317,2001,6657.496839
-40.514229,2001,6660.733401
-40.514229,2001,6662.377867
-40.514229,2001,6664.018761
-40.514229,2001,6665.656646
-40.514229,2001,6667.296882
-39.031582,2001,6669.733578
-42.533911,2001,6672.135118
-40.528888,2001,6674.573463
-40.516349,2001,6677.002834
-39.531405,2001,6678.826823
-40.035412,2001,6681.233409
-41.530488,2001,6683.657179
-41.528411,2001,6686.100546
-42.510161,2001,6688.554218
-42.517332,2001,6691.010022
-38.514463,2001,6693.469232
-42.026651,2001,6695.875126
-39.518631,2001,6698.341073
-41.5195,2001,6700.816498
-38.528803,2001,6703.273151
-38.021724,2001,6705.740845
-44.016351,2001,6708.220064
-43.036993,2001,6710.706511
-42.020644,2001,6713.1878
-42.022483,2001,6715.648356
-39.535839,2001,6718.104088
-41.528171,2001,6720.575189
-39.53816,2001,6723.021257
-41.025695,2001,6725.489138
-39.030195,2001,6727.915577
-40.024014,2001,6730.388288
-37.536359,2001,6732.802201
-38.541036,2001,6735.237137
-44.539335,2001,6737.710555
-42.53702,2001,6740.162794
-43.037819,2001,6742.625782
-41.020857,2001,6745.051205
-37.039289,2001,6747.669393
-37.039289,2001,6749.303949
-37.039289,2001,6750.947338
-37.039289,2001,6752.586261
-37.039289,2001,6754.224149
-44.02559,2001,6756.66259
-41.034173,2001,6759.132123
-40.028683,2001,6761.625068
-40.527247,2001,6764.10166
-43.526701,2001,6766.57293
-43.536214,2001,6769.033206
-39.033463,2001,6771.508506
-40.534453,2001,6773.977636
-39.525476,2001,6776.44614
-40.025103,2001,6778.912931
-42.524417,2001,6781.354069
-37.031168,2001,6783.765957
-44.028573,2001,6786.200325
-33.522875,2001,6788.64837
-38.031542,2001,6791.351907
-40.527228,2001,6794.723504
-41.017147,2001,6797.202716
-40.018915,2001,6800.472357
-40.525306,2001,6803.293232
-41.522034,2001,6806.329214
-41.518044,2001,6808.77473
-43.019773,2001,6811.232585
-37.02046,2001,6813.676664
-40.025165,2001,6816.173468
-41.528558,2001,6818.658798
-40.031401,2001,6821.12355
-42.517134,2001,6823.592993
-39.516749,2001,6826.100843
-40.02291,2001,6828.557809
-41.520614,2001,6831.086757
-44.518467,2001,6833.597655
-40.522416,2001,6836.159533
-42.517249,2001,6838.886222
-42.517249,2001,6840.548026
-42.517249,2001,6842.206033
-42.517249,2001,6843.867096
-42.517249,2001,6845.534217
-40.022264,2001,6848.0559
-39.52321,2001,6850.580783
-42.020191,2001,6853.014338
-44.01861,2001,6855.544767
-41.022281,2001,6857.992497
-39.524066,2001,6860.444915
-41.514137,2001,6862.965932
-39.517065,2001,6865.475111
-43.007294,2001,6867.944584
-44.511078,2001,6870.448705
-39.528474,2001,6872.97541
-40.519781,2001,6875.522883
-37.017264,2001,6877.964416
-42.511748,2001,6880.4652
-39.009754,2001,6882.979695
-41.513513,2001,6885.473174
-41.513253,2001,6887.924362
-41.519005,2001,6890.394614
-43.021997,2001,6892.866412
-41.016649,2001,6895.332272
-39.525294,2001,6897.821869
-40.015926,2001,6900.286444
-38.52463,2001,6902.743393
-42.021629,2001,6905.205761
-41.024079,2001,6907.676014
-44.51287,2001,6909.510635
-37.522077,2001,6911.954058
-38.518947,2001,6914.451967
-45.503839,2001,6916.923557
-41.019653,2001,6919.386834
-41.015862,2001,6921.884194
-43.011274,2001,6924.359834
-42.517394,2001,6927.612862
-42.517394,2001,6929.259746
-42.517394,2001,6930.903551
-42.517394,2001,6932.550628
-42.517394,2001,6934.199705
-40.511628,2001,6936.641623
-39.515262,2001,6939.104937
-40.021607,2001,6941.560017
-43.525697,2001,6943.971257
-41.02284,2001,6946.387457
-41.024819,2001,6948.810873
-42.529589,2001,6951.264188
-37.02157,2001,6953.668725
-40.532819,2001,6956.122739
-37.523246,2001,6958.523371
-39.018282,2001,6960.943835
-38.021252,2001,6963.416599
-39.023058,2001,6965.884837
-42.521643,2001,6968.369951
-39.020038,2001,6970.225049
-41.514875,2001,6972.685875
-43.517191,2001,6975.164459
-39.524481,2001,6977.713383
-42.016934,2001,6980.204348
-40.023047,2001,6982.698398
-41.521396,2001,6985.186713
-39.515096,2001,6987.620685
-39.026783,2001,6990.058125
-40.008975,2001,6992.484821
-40.029606,2001,6994.955919
-41.023019,2001,6997.384998
-44.515051,2001,6999.799298
-38.023427,2001,7002.269776
-37.527526,2001,7004.6647
-41.025979,2001,7007.081419
-42.017923,2001,7009.517365
-38.025285,2001,7011.920407
-40.520547,2001,7015.104476
-40.520547,2001,7016.729187
-40.520547,2001,7018.368699
-40.520547,2001,7020.01416
-40.520547,2001,7021.655655
-38.514547,2001,7024.113839
-37.52773,2001,7026.589584
-40.524,2001,7028.417665
-41.519436,2001,7030.877494
-37.033388,2001,7033.330282
-41.02668,2001,7035.789211
-37.518186,2001,7038.246904
-42.516884,2001,7040.654737
-37.527446,2001,7043.03258
-40.520556,2001,7045.428774
-40.524126,2001,7047.885996
-43.526321,2001,7050.343927
-39.024238,2001,7052.797352
-43.034732,2001,7055.238832
-43.52545,2001,7057.696531
-39.522998,2001,7060.159677
-40.021518,2001,7062.584637
-42.03163,2001,7065.023702
-38.529055,2001,7067.484848
-37.525705,2001,7069.953726
-41.022609,2001,7072.40473
-41.531483,2001,7074.856305
-39.531075,2001,7077.336521
-43.025952,2001,7079.761152
-40.027077,2001,7082.172303
-40.023183,2001,7084.638022
-41.022749,2001,7087.114612
-39.524199,2001,7089.570946
-40.521261,2001,7092.038569
-40.023389,2001,7094.445982
-42.522099,2001,7096.929268
-38.028629,2001,7099.397646
-38.52919,2001,7102.048666
-38.52919,2001,7103.670163
-38.52919,2001,7105.301907
-38.52919,2001,7106.941194
-38.52919,2001,7108.5935
-40.525643,2001,7111.063044
-39.52679,2001,7113.53194
-41.526371,2001,7116.016217
-40.526173,2001,7118.500809
-39.02648,2001,7120.961139
-39.52285,2001,7123.429859
-39.025356,2001,7125.869275
-41.023745,2001,7128.298006
-41.523735,2001,7130.760069
-41.024732,2001,7133.206388
-43.024445,2001,7135.625833
-41.527029,2001,7138.05422
-39.525086,2001,7140.481251
-39.026037,2001,7142.904415
-45.02115,2001,7145.341327
-40.021022,2001,7147.770326
-38.525129,2001,7150.22563
-39.523157,2001,7152.683586
-42.518305,2001,7155.160638
-39.026694,2001,7157.642348
-41.023308,2001,7160.080972
-35.526035,2001,7162.495796
-40.519701,2001,7164.985435
-39.523231,2001,7167.458352
-46.528969,2001,7169.928871
-43.021218,2001,7172.374339
-38.521061,2001,7174.823813
-40.523991,2001,7177.299811
-41.522971,2001,7179.741272
-40.021253,2001,7182.16784
-42.516766,2001,7184.590389
-37.5282,2001,7187.046508
-39.028692,2001,7189.659774
-39.028692,2001,7191.297705
-39.028692,2001,7192.938216
-39.028692,2001,7194.587646
-39.028692,2001,7196.237861
-41.050763,2001,7198.646204
-38.519706,2001,7201.084081
-39.525108,2001,7203.527765
-41.019812,2001,7205.929584
-39.02926,2001,7208.343855
-41.525379,2001,7210.783392
-42.025858,2001,7213.215724
-41.523233,2001,7215.649163
-37.528073,2001,7218.122859
-42.025387,2001,7220.600776
-41.527172,2001,7223.026903
-39.527411,2001,7225.462237
-40.526518,2001,7227.909783
-41.025789,2001,7230.381092
-41.529614,2001,7232.863949
-39.524619,2001,7235.334213
-40.028885,2001,7237.76792
-38.532504,2001,7240.214905
-40.027539,2001,7242.668855
-42.53113,2001,7245.116091
-40.523236,2001,7247.578608
-37.027071,2001,7249.986639
-38.029103,2001,7252.427851
-38.532133,2001,7254.260704
-43.034501,2001,7256.712772
-39.537241,2001,7259.139126
-41.013772,2001,7261.542321
-42.03428,2001,7263.989233
-43.031633,2001,7266.38143
-38.032987,2001,7268.835321
-40.535894,2001,7271.259324
-47.027097,2001,7273.668208
-41.533586,2001,7276.853742
-41.533586,2001,7278.497887
-41.533586,2001,7280.134081
-41.533586,2001,7281.781959
-41.533586,2001,7283.430213
-44.531797,2001,7285.82298
-45.030804,2001,7288.232278
-41.039415,2001,7290.637918
-38.033927,2001,7293.131764
-39.527802,2001,7295.596145
-40.020954,2001,7298.038532
-45.037366,2001,7300.505236
-42.037351,2001,7302.941291
-46.040835,2001,7305.417604
-40.527096,2001,7307.877073
-46.542998,2001,7310.327247
-45.040826,2001,7312.789218
-36.53045,2001,7314.637427
-43.04364,2001,7317.096859
-44.043838,2001,7319.528183
-40.046622,2001,7321.979182
-40.037962,2001,7324.435626
-45.544726,2001,7326.90973
-41.039312,2001,7329.371502
-43.04354,2001,7331.789632
-45.036857,2001,7334.246534
-47.542017,2001,7336.706968
-45.540056,2001,7339.113161
-44.542236,2001,7341.543539
-49.037565,2001,7343.962191
-46.541848,2001,7346.385452
-43.042996,2001,7348.799643
-44.042504,2001,7351.198423
-39.041806,2001,7353.600718
-46.042849,2001,7356.056717
-45.039341,2001,7358.472686
-45.539491,2001,7360.93192
-46.543394,2001,7364.126127
-46.543394,2001,7365.76821
-46.543394,2001,7367.415473
-46.543394,2001,7369.059053
-46.543394,2001,7370.702796
-39.522443,2001,7372.531893
-39.536968,2001,7374.984317
-47.042862,2001,7377.41569
-43.543713,2001,7379.856151
-39.037088,2001,7382.255904
-43.046343,2001,7384.664143
-42.53693,2001,7387.066474
-48.537323,2001,7389.519347
-47.039352,2001,7391.934673
-39.027908,2001,7394.341368
-46.043385,2001,7396.762604
-42.543777,2001,7399.185704
-42.542677,2001,7401.641445
-45.042871,2001,7404.094932
-48.041745,2001,7406.494104
-46.042463,2001,7408.899551
-46.544654,2001,7411.309833
-45.541815,2001,7413.736334
-48.541531,2001,7416.144441
-42.047215,2001,7418.548108
-42.544019,2001,7420.979925
-48.045632,2001,7423.39548
-46.544765,2001,7425.79797
-43.54997,2001,7428.202157
-44.042914,2001,7430.608665
-45.543575,2001,7433.015879
-47.04497,2001,7435.42797
-41.541975,2001,7437.826168
-41.53852,2001,7440.275115
-43.02379,2001,7442.70472
-42.039288,2001,7445.130233
-43.040849,2001,7447.531192
-41.534871,2001,7450.153374
-41.534871,2001,7451.800589
-41.534871,2001,7453.451825
-41.534871,2001,7455.099318
-41.534871,2001,7456.74539
-44.519812,2001,7459.167762
-39.534521,2001,7461.615291
-38.041258,2001,7464.03623
-38.030635,2001,7466.487955
-39.538625,2001,7468.94527
-40.547776,2001,7471.389136
-45.046788,2001,7473.810588
-42.540834,2001,7476.266377
-41.548497,2001,7478.74017
-46.044258,2001,7481.1841
-43.535635,2001,7483.649221
-38.02906,2001,7486.115259
-41.042218,2001,7488.530556
-39.027994,2001,7490.956481
-39.530307,2001,7493.388828
-39.54292,2001,7495.840935
-38.025262,2001,7498.331609
-37.032011,2001,7500.73625
-43.525912,2001,7503.151841
-39.529714,2001,7505.566722
-41.027748,2001,7508.007455
-42.026533,2001,7510.43322
-36.527168,2001,7512.8546
-39.533712,2001,7515.261349
-44.025944,2001,7517.686512
-44.546346,2001,7520.104362
-39.039243,2001,7522.504225
-39.539076,2001,7524.930587
-44.541034,2001,7527.333728
-44.543625,2001,7529.745378
-46.540874,2001,7532.163084
-42.542227,2001,7534.618182
-40.520797,2001,7537.228646
-40.520797,2001,7538.869138
-40.520797,2001,7540.509335
-40.520797,2001,7542.148561
-40.520797,2001,7543.787492
-43.027485,2001,7546.232251
-38.527797,2001,7548.678251
-43.517387,2001,7551.106402
-43.546383,2001,7553.535822
-49.040875,2001,7555.971139
-40.526903,2001,7558.369137
-44.541114,2001,7560.773031
-39.548601,2001,7563.206035
-40.547388,2001,7565.655703
-40.538454,2001,7568.061713
-40.528128,2001,7570.497236
-44.547976,2001,7572.912838
-41.535736,2001,7575.365663
-38.528482,2001,7577.815549
-41.546191,2001,7580.225603
-44.547707,2001,7582.687164
-42.046925,2001,7585.117911
-40.529513,2001,7587.528886
-44.043925,2001,7589.987376
-42.045332,2001,7592.43838
-39.527436,2001,7594.842398
-44.047378,2001,7596.682477
-42.544342,2001,7599.107504
-40.523173,2001,7601.52651
-43.047474,2001,7603.925204
-45.046355,2001,7606.326967
-44.549721,2001,7608.767055
-47.54443,2001,7611.212146
-43.047487,2001,7613.645522
-44.547675,2001,7616.116906
-42.04684,2001,7618.558695
-42.527028,2001,7620.981631
-43.550814,2001,7624.224456
-43.550814,2001,7625.868834
-43.550814,2001,7627.510441
-43.550814,2001,7629.151807
-43.550814,2001,7630.791255
-42.540443,2001,7633.194569
-46.045884,2001,7635.622241
-43.047001,2001,7638.078801
-44.049186,2001,7640.47894
-46.548052,2001,7642.913036
-39.028109,2001,7645.33777
-43.045049,2001,7647.73626
-47.043075,2001,7650.137283
-43.545737,2001,7652.541471
-46.544352,2001,7654.949978
-43.546165,2001,7656.806369
-45.048721,2001,7659.199353
-43.547696,2001,7661.613043
-43.048052,2001,7664.048431
-43.046002,2001,7666.454452
-48.045761,2001,7668.856644
-45.544602,2001,7671.254006
-42.047445,2001,7673.65281
-45.549061,2001,7676.145668
-41.550477,2001,7678.614158
-43.047792,2001,7681.07023
-43.027291,2001,7683.481403
-39.039955,2001,7685.951163
-41.022996,2001,7688.434035
-41.015521,2001,7690.914541
-46.534966,2001,7693.383793
-37.031119,2001,7695.865577
-45.045281,2001,7698.324412
-45.539487,2001,7700.804883
-42.047681,2001,7703.250346
-40.548505,2001,7705.694727
-43.546498,2001,7708.17619
-41.045114,2001,7710.810632
-41.045114,2001,7712.458433
-41.045114,2001,7714.097622
-41.045114,2001,7715.74794
-41.045114,2001,7717.397964
-41.520806,2001,7719.868222
-43.046057,2001,7722.3342
-43.545094,2001,7724.810392
-43.043909,2001,7727.280262
-43.542533,2001,7729.713663
-42.542576,2001,7732.17655
-40.045516,2001,7734.651718
-42.541132,2001,7737.132581
-44.040649,2001,7739.609053
-44.047581,2001,7742.086141
-40.546131,2001,7744.554216
-40.543306,2001,7747.032324
-47.545375,2001,7749.49656
-38.53676,2001,7751.971799
-44.544424,2001,7754.461347
-42.041522,2001,7756.900073
-43.547953,2001,7759.388445
-42.547945,2001,7761.863889
-44.041001,2001,7764.343462
-41.545102,2001,7766.799112
-47.042926,2001,7769.275835
-45.542221,2001,7771.713175
-41.546891,2001,7774.18604
-42.046376,2001,7776.632187
-44.543743,2001,7779.126458
-48.542173,2001,7781.568021
-39.549104,2001,7784.054609
-49.541284,2001,7786.542931
-40.529351,2001,7789.025051
-37.03647,2001,7791.508399
-45.542051,2001,7793.986284
-44.045185,2001,7796.434591
-42.549827,2001,7799.06623
-42.549827,2001,7800.698699
-42.549827,2001,7802.35149
-42.549827,2001,7804.003855
-42.549827,2001,7805.64771
-40.02857,2001,7808.112577
-43.543518,2001,7810.612336
-44.545889,2001,7813.069691
-38.031375,2001,7815.48672
-44.046993,2001,7817.908533
-39.025808,2001,7820.334162
-40.526222,2001,7822.781218
-41.523705,2001,7825.230253
-41.530269,2001,7827.655907
-43.022423,2001,7830.100736
-39.526458,2001,7832.508864
-39.524197,2001,7834.984361
-40.027037,2001,7837.420716
-39.528641,2001,7839.899706
-41.527028,2001,7842.341636
-38.030268,2001,7844.821685
-39.026626,2001,7847.288111
-41.025422,2001,7849.75938
-34.532281,2001,7852.152942
-37.528048,2001,7854.611612
-44.523765,2001,7857.055942
-40.526451,2001,7859.514201
-41.023846,2001,7861.978119
-42.036387,2001,7864.469445
-44.526487,2001,7866.927359
-43.520475,2001,7869.342507
-39.524933,2001,7871.770671
-35.524962,2001,7874.181396
-40.528119,2001,7876.591105
-39.525226,2001,7879.040285
-45.017131,2001,7880.874248
-40.528265,2001,7883.308602
-40.024197,2001,7886.512331
-40.024197,2001,7888.159902
-40.024197,2001,7889.809941
-40.024197,2001,7891.455313
-40.024197,2001,7893.102606
-45.536092,2001,7895.561645
-42.036365,2001,7897.958815
-43.026275,2001,7900.35991
-41.038457,2001,7902.788656
-42.037768,2001,7905.263137
-45.03637,2001,7907.712593
-42.021124,2001,7910.126508
-42.521864,2001,7912.52695
-41.530145,2001,7914.928033
-43.042937,2001,7917.341593
-42.02287,2001,7919.795271
-42.041043,2001,7922.248756
-42.022913,2001,7924.66153
-43.51965,2001,7927.12371
-39.031375,2001,7929.550899
-40.023754,2001,7932.006908
-40.522086,2001,7934.469905
-38.529504,2001,7936.936629
-39.524513,2001,7939.346536
-39.025007,2001,7941.170661
-41.525702,2001,7943.561087
-39.025891,2001,7945.987065
-39.024465,2001,7948.442921
-39.029478,2001,7950.849838
-41.03479,2001,7953.267468
-37.530896,2001,7955.698083
-36.526748,2001,7958.170635
-39.521991,2001,7960.564692
-40.525518,2001,7963.010093
-40.026897,2001,7965.415775
-40.5216,2001,7967.826595
-38.029767,2001,7970.261382
-38.529577,2001,7973.443903
-38.529577,2001,7975.080091
-38.529577,2001,7976.723563
-38.529577,2001,7978.368588
-38.529577,2001,7980.012455
-44.539521,2001,7982.442085
-42.029202,2001,7984.858939
-41.539159,2001,7987.304104
-41.519784,2001,7989.748355
-40.53138,2001,7992.184772
-43.03042,2001,7994.620936
-43.537995,2001,7997.075223
-41.036557,2001,7998.892381
-42.039278,2001,8001.348887
-42.534816,2001,8003.816
-41.520505,2001,8006.300041
-41.019963,2001,8008.725275
-40.527714,2001,8011.137805
-41.526237,2001,8013.551865
-41.014098,2001,8015.974704
-41.031538,2001,8018.365389
-34.529265,2001,8020.773046
-43.543046,2001,8023.170233
-43.036664,2001,8025.587168
-41.035531,2001,8028.051105
-40.019175,2001,8030.454266
-41.53779,2001,8032.855588
-41.541956,2001,8035.263494
-39.04257,2001,8037.666214
-46.03396,2001,8040.105405
-46.543363,2001,8042.514201
-39.542724,2001,8044.906958
-42.042313,2001,8047.396964
-38.041841,2001,8049.905506
-42.035027,2001,8052.315295
-46.041463,2001,8054.741406
-38.046303,2001,8057.1637
-40.042184,2001,8059.774812
-40.042184,2001,8061.428779
-40.042184,2001,8063.068259
-40.042184,2001,8064.714474
-40.042184,2001,8066.349958
-47.529098,2001,8068.763401
-40.022819,2001,8071.157545
-39.02468,2001,8073.603552
-42.025126,2001,8076.079386
-43.040785,2001,8078.507648
-41.512999,2001,8080.922725
-39.028272,2001,8083.33
-40.52956,2001,8085.734835
-44.015652,2001,8088.155617
-43.036064,2001,8090.566183
